Nombre,Tipo,Fecha inicio,Fecha fin,GPS,Municipio,Precio,Provincia
Irekiak Gallery Weekend 2022,Otro,20220929,20221002,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Programa Kilometroak 2022,Fiestas,20221002,20221002,"43.052914,-2.564295",Ibarra,0,Gipuzkoa
Exposición: Entremaliat,Exposición,20220929,20221002,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
"Bailes De Salón En Los Andenes De La Estación De Abando, En Bilbao",Danza,20221002,20221002,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Baserriak Zuzenean!: Igor Arzuaga Eta Lagunak,Concierto,20221002,20221002,"43.080494,-2.877664",Orozko,9 / 16 €,Bizkaia
Izurde Mutikoa,Actividad Infantil,20221002,20221002,"43.054198,-2.178116",Ordizia,0,Gipuzkoa
Izurde Mutikoa,Actividad Infantil,20221002,20221002,"43.183900834486366,-2.2654151916503906",Azpeitia,"4,5 €",Gipuzkoa
Festival Munoa Bizi 2022,Festival,20220930,20221002,"43.296826,-2.985259",Barakaldo,0,Bizkaia
Celtas Cortos,Concierto,20221002,20221002,"43.239656,-2.885518",Basauri,Gratis,Bizkaia
Gwendal: Gira 50 Aniversario,Concierto,20221002,20221002,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
The Vintage Caravan + Volcanova,Concierto,20221002,20221002,"43.35441,-2.846714",Mungia,Gratis,Bizkaia
Aporofobia Stop,Teatro,20221002,20221002,"41.983498,-1.517805",Ribaforada,8€,Navarra
Sagastitarrak,Teatro,20221002,20221002,"43.256963,-2.923441",Bilbao,18 €,Bizkaia
Festival De Fotografía Euskalphoto 2022,Festival,20220930,20221002,"43.362531,-1.791498",Hondarribia,Gratis,Gipuzkoa
Euskal Jaia De Sestao 2022,Fiestas,20220930,20221002,"43.30962828883786,-3.006906509399414",Sestao,0,Bizkaia
Historias Del Cine Feminista 2022: Cecilia Mangini,Proyección Audiovisual,20221002,20221002,"42.846718,-2.671635",Vitoria-Gasteiz,1 / 2 €,Araba
"Exposición ‘Volar, Historia De Una Aventura",Exposición,20220916,20221002,"42.817643,-1.648541",Pamplona/Iruña,0,Navarra
Dc Supermaskoten Liga,Actividad Infantil,20221001,20221002,"43.35441,-2.846714",Mungia,0,Bizkaia
The Machetazo Quintet,Concierto,20221002,20221002,"42.846718,-2.671635",Vitoria-Gasteiz,10 €,Araba
Festival Mareak 2022: Bongho Krapul,Concierto,20221002,20221002,"43.420422,-2.722158",Bermeo,6 €,Bizkaia
Maialen Aristegi,Concierto,20221002,20221002,"42.852442,-2.389455",Salvatierra,Gratis,Araba
Celtas Cortos,Concierto,20221002,20221002,"42.852442,-2.389455",Salvatierra,Gratis,Araba
Phestibal Teatrodix 2022: Aporofobia Stop,Teatro,20221002,20221002,"41.983498,-1.517805",Ribaforada,0,Navarra
¿Compartimos La Tierra Con Dinosaurios Y Hombres Salvajes?,Conferencia,20221003,20221003,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Black Is Beltza Ii: Ainhoa,Proyección Audiovisual,20220930,20221003,"43.35441,-2.846714",Mungia,0,Bizkaia
Bertso Saioa: Igor Elortza + Onintza Enbeita,Bertsolarismo,20221003,20221003,"43.214009,-3.135223",Zalla,0,Bizkaia
Black Is Beltza Ii: Ainhoa (Basauri),Proyección Audiovisual,20220930,20221003,"43.239656,-2.885518",Basauri,0,Bizkaia
After Cage 2022: En Torno Al No,Conferencia,20221003,20221003,"42.817643,-1.648541",Pamplona/Iruña,0,Navarra
Programa Completo Fiestas De Zalla 2022,Fiestas,20220923,20221003,"43.214009,-3.135223",Zalla,0,Bizkaia
La Vida Padre,Proyección Audiovisual,20221002,20221003,"43.183900834486366,-2.2654151916503906",Azpeitia,2 / 5 €,Gipuzkoa
Programa De Fiestas De Oñati 2022,Fiestas,20220923,20221003,"43.032888,-2.411348",Oñati,0,Gipuzkoa
Exposición: Minerva,Exposición,20221003,20221003,"43.4813869046,-1.51534080505",Anglet,Gratis,Iparralde
Black Is Beltza Ii: Ainhoa,Proyección Audiovisual,20221001,20221003,"43.215187,-2.415702",Elgoibar,6€,Gipuzkoa
Programa De Fiestas De Izarra 2022,Fiestas,20220930,20221003,"42.962987,-2.917596",Urkabustaiz,0,Araba
Festival Internacional De Cine Invisible Film Sozialak 2022 (Programa En Elorrio),Proyección Audiovisual,20221001,20221003,"43.130386,-2.542155",Elorrio,3 €,Bizkaia
Presentación Del Libro Hasta Que Me Mates. Memorias De Rafaela Romero Pozo,Conferencia,20221003,20221003,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
Conferencia: Joseba Sarrionandia. Lagun Izoztua,Conferencia,20221003,20221003,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
La Piti Por Rumbas + The Sakamantekas + Dupla Dj Set,Concierto,20221003,20221003,"42.852442,-2.389455",Salvatierra,Gratis,Araba
Bbk La Ruta Del Arte: Mujeres En El Museo,Exposición,20220927,20221004,"43.35441,-2.846714",Mungia,Gratis,Bizkaia
The Silos,Concierto,20221004,20221004,"43.320725,-1.984449",Donostia-San Sebastián,18€/22 €,Gipuzkoa
Sexpiertos / Sexberdinak,Teatro,20221003,20221004,"43.256963,-2.923441",Bilbao,18€,Bizkaia
Taller De Ilustración En Collage Para Niños/As,Actividad Infantil,20221004,20221004,"43.256963,-2.923441",Bilbao,14€ por niño/a,Bizkaia
Empieza El Espectáculo. George Méliès Y El Cine De 1900,Exposición,20220906,20221004,"42.817643,-1.648541",Pamplona/Iruña,0,Navarra
Jornadas De Formación Artekale 2022: El Clown Habla Sin Palabras,Formación,20221003,20221004,"43.312752,-1.899633",Errenteria,Inscripción,Gipuzkoa
"Koloreak , Exposición De Uxue Lasa Ameztoy",Exposición,20220909,20221004,"43.136978,-2.073914",Tolosa,Gratis,Gipuzkoa
Los Descubrimientos A Través Del Microscopio,Conferencia,20221004,20221004,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Cinco Lobitos,Proyección Audiovisual,20221004,20221004,"43.20752,-2.887839",Arrigorriaga,Gratis,Bizkaia
"Emakume Zientzialarien Argitan: Imajiina Ezinaren Bila, Hizkuntzatik Abiatuta, Itziar Laka Mugarza",Conferencia,20221004,20221004,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Cineclub Fas: Vortex,Proyección Audiovisual,20221004,20221004,"43.256963,-2.923441",Bilbao,3 / 5 €,Bizkaia
Haur Eta Gazteentzako Ikuskizuna: Eneko Arrate Sololuze + Maren Basterretxea,Bertsolarismo,20221004,20221004,"43.20752,-2.887839",Arrigorriaga,0,Bizkaia
Haur Eta Gazteentzako Ikuskizuna: Eneko Arrate Sololuze + Aissa Intxausti,Bertsolarismo,20221004,20221004,"42.805562,-1.686579",Barañáin,0,Navarra
Documental: Bi Arnas,Proyección Audiovisual,20221004,20221004,"43.267549,-1.975814",Hernani,Gratis,Gipuzkoa
Presentación De Los Poemarios Entre Lobos Y Sirenas Y Bitácora De Mi Pensamiento,Conferencia,20221004,20221004,"43.30962828883786,-3.006906509399414",Sestao,Gratis,Bizkaia
Conferencia: Nadia Ghulam,Conferencia,20221004,20221004,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Ilustraciones De Cuentos,Actividad Infantil,20221004,20221004,"43.256963,-2.923441",Bilbao,20 € adulto / 30 € familia,Bizkaia
Ward Hayden & The Outliers,Concierto,20221005,20221005,"43.256963,-2.923441",Bilbao,15€/18€,Bizkaia
Festival Internacional De Teatro De Vitoria-Gasteiz 2022: Itsas Behera (Estreno),Teatro,20221005,20221005,"42.846718,-2.671635",Vitoria-Gasteiz,15 €,Araba
"Izaro Mariezkurrena: Hasiera Bat, Amaieran",Conferencia,20221005,20221005,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Conferencia Musical Iparraldetik Dator Euskal Musikaren Ekaitza. Euskal Musikaren Historia Zirkularra,Conferencia,20221005,20221005,"43.320725,-1.984449",Donostia-San Sebastián,Libre hasta completar aforo,Gipuzkoa
(Cancelado) Jonu,Concierto,20221005,20221005,"43.256963,-2.923441",Bilbao,Voluntad,Bizkaia
Elgoibarko Ongarri Zinekluba: La Ley De Teherán (Saeed Roostaee),Proyección Audiovisual,20221005,20221005,"43.215187,-2.415702",Elgoibar,5 €,Gipuzkoa
Charla: Kattalin Miner Eta Aingeru Mayor,Conferencia,20221005,20221005,"43.034324,-2.187379",Lazkao,0,Gipuzkoa
"Concierto De Viola Y Piano, A Cargo De Gonzalo Martín (Viola) E Itxaso Sainz De La Maza (Piano)",Concierto,20221005,20221005,"43.256963,-2.923441",Bilbao,Gratis. Necesario reservar en: jmbbilbao@yahoo.es,Bizkaia
Cuentacuentos: Elkarrekin Elkano,Actividad Infantil,20221005,20221005,"43.321127,-1.898775",Lezo,Gratis,Gipuzkoa
Presentación: Club De Literatura Y Cine,Conferencia,20221005,20221005,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis (inscripción),Araba
Presentación Del Libro Un Año Y Tres Meses De Luis García Montero,Conferencia,20221005,20221005,"43.256963,-2.923441",Bilbao,Libre hasta completar aforo,Bizkaia
Nelson Goerner,Concierto,20221005,20221005,"43.256963,-2.923441",Bilbao,0,Bizkaia
120 Aniversario Del Museo San Telmo,Otro,20221005,20221005,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Banda Municipal De Música De Vitoria-Gasteiz: Viaje A Través De La Ópera,Concierto,20221005,20221005,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
"Coloquio: Cómic En Movimiento, Cine Sobre Papel",Conferencia,20221005,20221005,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Conferencia Sobre El Libro “Patrimonio Arquitectónico En La Cuadrilla De Vitoria-Gasteiz. Elementos Menores”.,Conferencia,20221005,20221005,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
Festival Mareak 2022: Kompadres Muertos,Concierto,20221005,20221005,"43.420422,-2.722158",Bermeo,6 €,Bizkaia
Cult Of Luna + Caspian + Holy Fawn,Concierto,20221006,20221006,"43.4816474915,-1.55913102627",Biarritz,22 / 25 / 28 €,Iparralde
Oddisee & Good Compny,Concierto,20221006,20221006,"43.320725,-1.984449",Donostia-San Sebastián,18/22€,Gipuzkoa
Biblioteca Foral De Bizkaia: Grupos De Lectura En Euskera (Ii):  Ur-Marka. Veneziari Buruzko Saiakera,Conferencia,20221006,20221006,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Boga Boga,Concierto,20221006,20221006,"43.4386798604,-1.58954143524",Bidart,0,Iparralde
Creacción,Danza,20221006,20221006,"43.256963,-2.923441",Bilbao,13€ / 25€,Bizkaia
Ferran Exceso,Concierto,20221006,20221006,"43.256963,-2.923441",Bilbao,0,Bizkaia
Chris O'Leary,Concierto,20221006,20221006,"43.220496,-2.733236",Amorebieta-Etxano,6€,Bizkaia
James Rhodes,Concierto,20221006,20221006,"43.320725,-1.984449",Donostia-San Sebastián,30 €,Gipuzkoa
Gps12: Suu,Concierto,20221006,20221006,"43.256963,-2.923441",Bilbao,7 / 8 €,Bizkaia
Bbk Udazken Soinuak 2022: Ginebras,Concierto,20221006,20221006,"43.256963,-2.923441",Bilbao,18 €,Bizkaia
Festival Internacional De Teatro De Vitoria-Gasteiz 2022: Marea Baja,Teatro,20221006,20221006,"42.846718,-2.671635",Vitoria-Gasteiz,15 €,Araba
Hi(Zki)Bridoak 2022: Gu Gabe Ere. Biharamunean,Otro,20221006,20221006,"43.256963,-2.923441",Bilbao,Doan,Bizkaia
(Cancelado) Off! + Campamento Rumano,Concierto,20221006,20221006,"43.256963,-2.923441",Bilbao,20 / 25 €,Bizkaia
Urdanbat. Behatokia: Escenario De Crisis_1: Contaminación Y Crisis Sanitaria,Otro,20221006,20221006,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Mapamundistas 2022: Il Était Une Forêt (Erase Un Bosque),Proyección Audiovisual,20221006,20221006,"42.817643,-1.648541",Pamplona/Iruña,Retirada previa de invitaciones,Navarra
Loraldia Plazarik Plaza 2022: Tetuan (Making Of),Proyección Audiovisual,20221006,20221006,"43.20752,-2.887839",Arrigorriaga,Gratis,Bizkaia
Bjc-Bilbaina Jazz Club 2022: Malwina Masternak Perspektiwa,Concierto,20221006,20221006,"43.256963,-2.923441",Bilbao,15 €,Bizkaia
30 Mujeres Inolvidables,Exposición,20220913,20221006,"43.280364,-2.171588",Zarautz,0,Gipuzkoa
Tuppersex,Teatro,20221006,20221006,"43.034324,-2.187379",Lazkao,0,Gipuzkoa
Sesión Sobre La Vejez Y Las Mujeres Con Josune Muñoz,Conferencia,20221006,20221006,"43.362464,-2.871735",Gatika,Gratis,Bizkaia
Euskal Herria & Hemingway,Exposición,20220927,20221006,"43.221425,-2.813527",Galdakao,0,Bizkaia
Itsasoak Pizten Gaitu,Proyección Audiovisual,20221006,20221006,"43.320725,-1.984449",Donostia-San Sebastián,Gratis (inscripción),Gipuzkoa
Bertso Saioa: Oihana Iguaran + Iñigo Mantzizidor Mantxi,Bertsolarismo,20221006,20221006,"43.037964,-2.150894",Zaldibia,0,Gipuzkoa
Cuentacuentos,Actividad Infantil,20221006,20221006,"43.054198,-2.178116",Ordizia,Gratis,Gipuzkoa
Bilboko Zirkuitua 2022: El Viaje De Aullidos De Otxar,Teatro,20221006,20221006,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Festival Internacional De Cine Invisible Film Sozialak 2022 (Programa En Barakaldo),Proyección Audiovisual,20221006,20221006,"43.296826,-2.985259",Barakaldo,Gratis,Bizkaia
Ciclo De Conferencias: “Gipuzkoarrak Munduko Konkistara - Los Guipuzcoanos A La Conquista Del Mundo 1522-1622-1722”,Conferencia,20221004,20221006,"43.362531,-1.791498",Hondarribia,Gratis,Gipuzkoa
Presentación De Libro: Remer@S Vasc@S En Campeonatos Del Mundo Y En Jjoo (1970-2000),Conferencia,20221006,20221006,"43.362531,-1.791498",Hondarribia,Gratis,Gipuzkoa
Mesa Redonda: Las Personas Mayores Y Las Bibliotecas,Conferencia,20221006,20221006,"43.362531,-1.791498",Hondarribia,Gratis,Gipuzkoa
Taller De Literatura: Ene Baitan Bizi Da,Formación,20221006,20221006,"43.362531,-1.791498",Hondarribia,Gratis,Gipuzkoa
"Amalia Fernández: Neti, Neti",Teatro,20221006,20221006,"43.256963,-2.923441",Bilbao,8 / 10 €,Bizkaia
"Ur Aitzak, Exposición De Elena Aitzkoa",Exposición,20221006,20221006,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
25º Aniversario Del Museo Guggenheim: Simposio Internacional Ecologías Del Agua,Conferencia,20221006,20221006,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Conferencia Etxebizitza Sarbidea Ikuspuntu Feministatik,Conferencia,20221006,20221006,"43.320725,-1.984449",Donostia-San Sebastián,Inscripción,Gipuzkoa
"Conferencia Nuevos Hallazgos En El Valle Del Escondite Real (Luxor, Egipto)",Conferencia,20221006,20221006,"43.338272,-1.789207",Irun,Libre hasta completar aforo,Gipuzkoa
Jornada De Puertas Abiertas: Compartir En Torno A La Creación Artística,Otro,20221006,20221006,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Kooltur 2022: The Casanovas,Concierto,20221006,20221006,"43.06650504551312,-2.4890899658203125",Arrasate-Mondragon,7 €,Gipuzkoa
Festival Mareak 2022: Kiss The Anus Of A Black Cat,Concierto,20221006,20221006,"43.420422,-2.722158",Bermeo,8 €,Bizkaia
Joseba Irazoki Eta Lagunak,Concierto,20221006,20221006,"42.844737,-1.668225",Berriozar,Gratis,Navarra
Islada + No Te Crew,Concierto,20221006,20221006,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
Bizkaia Parkea Musik Fest 2022,Festival,20221006,20221006,"43.279269,-2.862698",Zamudio,0,Bizkaia
Xvii Premio De Investigación Histórica De Portugalete Mariano Ciriquiain Gaiztarro - Portugalete 700,Concurso,20210325,20221007,"43.320624,-3.020331",Portugalete,0,Bizkaia
Álex Clavero: La Nueva Normalidad,Teatro,20221007,20221007,"43.320725,-1.984449",Donostia-San Sebastián,22 €,Gipuzkoa
Celestina Infernal,Teatro,20221007,20221007,"43.090476,-2.31322",Zumarraga,10 €,Gipuzkoa
El Maravilloso Mundo De: Las Otras Crisis,Teatro,20221007,20221007,"43.30962828883786,-3.006906509399414",Sestao,6 €,Bizkaia
David Suárez: La Misma Mierda Por Última Vez,Teatro,20221007,20221007,"42.846718,-2.671635",Vitoria-Gasteiz,15€/18€,Araba
Girando Por Navarra 2022: Katanga Dub,Concierto,20221007,20221007,"42.347438,-1.920354",San Adrián,5 €,Navarra
Leo Rizzi,Concierto,20221007,20221007,"43.256963,-2.923441",Bilbao,18 €,Bizkaia
Bake Lehorra,Teatro,20221007,20221007,"43.362286,-3.012567",Getxo,0,Bizkaia
La Guerra Civil. Bombardeos,Conferencia,20221007,20221007,"43.18418,-2.473289",Eibar,0,Gipuzkoa
Jarfaiter,Concierto,20221007,20221007,"42.846718,-2.671635",Vitoria-Gasteiz,15€,Araba
Festival Viernes Flamencos 2022: Pepe Habichuela & Josemi Carmona Dos Guitarras,Danza,20221007,20221007,"43.296826,-2.985259",Barakaldo,17€ / 20€ / 90€,Bizkaia
Unidad Alavesa + Oki Moki,Concierto,20221007,20221007,"43.256963,-2.923441",Bilbao,10€/12€,Bizkaia
Porrotx Eta Marimotots: Zorionak Marimotots!,Actividad Infantil,20221007,20221007,"43.256963,-2.923441",Bilbao,9€,Bizkaia
Suu + Olaia Inziarte,Concierto,20221007,20221007,"42.83427,-1.608337",Villava/Atarrabia,7 / 8 €,Navarra
Ladies Football Club,Teatro,20221007,20221007,"43.320725,-1.984449",Donostia-San Sebastián,10 / 24 €,Gipuzkoa
Documental: Bi Arnas,Proyección Audiovisual,20221007,20221007,"43.362531,-1.791498",Hondarribia,Gratis,Gipuzkoa
Bbk Udazken Soinuak 2022: Cariño,Concierto,20221007,20221007,"43.256963,-2.923441",Bilbao,16 €,Bizkaia
Masa Coral Del Ensanche: Antología De La Zarzuela,Teatro,20221007,20221007,"43.32580207042292,-2.987508773803711",Leioa,12 €,Bizkaia
Elgarrekin,Concierto,20221007,20221007,"43.3630981445,-1.40350341797",Cambo-les-Bains,0,Iparralde
O!,Danza,20221007,20221007,"43.3130149841,-1.5803360939",Sare,0,Iparralde
Puy Barral & Manu Gaigne + Rebeka Elizegi,Otro,20221007,20221007,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Bilbao Orkestra Sinfonikoa (Bos): Sonidos De Ucrania,Concierto,20221006,20221007,"43.256963,-2.923441",Bilbao,0,Bizkaia
Bazen Behin 2022: Amaia Puin Harri Ipuinak,Actividad Infantil,20221007,20221007,"43.296826,-2.985259",Barakaldo,Inscripción,Bizkaia
Bazen Behin 2022: Sorgina Txirulina Euria Da Eta Euria Da,Actividad Infantil,20221007,20221007,"43.296826,-2.985259",Barakaldo,Inscripción,Bizkaia
Erre. Aldarri Bat Bertsoz,Teatro,20221007,20221007,"43.221425,-2.813527",Galdakao,0,Bizkaia
Amaraun,Danza,20221007,20221007,"43.00714,-2.173115",Ataun,0,Gipuzkoa
Sacratif,Concierto,20221007,20221007,"43.256963,-2.923441",Bilbao,7 €,Bizkaia
Bazka + Giante,Concierto,20221007,20221007,"42.846718,-2.671635",Vitoria-Gasteiz,14 / 16 €,Araba
Izatefaltsua + Nakkiga + Broken Legacy,Concierto,20221007,20221007,"42.846718,-2.671635",Vitoria-Gasteiz,12€ / 15€,Araba
Jornadas De Formación Artekale 2022: Los Lugares Tienen Alma,Formación,20221005,20221007,"43.312752,-1.899633",Errenteria,Inscripción,Gipuzkoa
Exposición Ningún Color Es Feo De Katrina Biurrun,Exposición,20220909,20221007,"43.239656,-2.885518",Basauri,Gratis,Bizkaia
Encuentros De Pamplona 72-22: Malditas Plumas,Danza,20221007,20221007,"42.817643,-1.648541",Pamplona/Iruña,15€,Navarra
El Inconveniente,Teatro,20221007,20221007,"43.186642,-2.502607",Ermua,15€,Bizkaia
Festival Ja! Bilbao 2022: Diálogo Gatomaquia,Conferencia,20221007,20221007,"43.256963,-2.923441",Bilbao,Con invitación,Bizkaia
Festival Ja! Bilbao 2022: Entrevista Al Escritor Jose María Merino,Conferencia,20221007,20221007,"43.256963,-2.923441",Bilbao,Con invitación,Bizkaia
Encuentros De Pamplona 72-22: Murmure,Exposición,20221007,20221007,"42.817643,-1.648541",Pamplona/Iruña,0,Navarra
"Encuentros De Pamplona 72-22: El Cine Cuando Es Cine, Victor Kossakovsky Y Sergei Loznitsa",Conferencia,20221007,20221007,"42.817643,-1.648541",Pamplona/Iruña,Con invitación,Navarra
Zoaz Pake Santuan,Teatro,20221007,20221007,"43.317233,-2.678958",Gernika-Lumo,"12€ (""Laguna"" txartela 9€)",Bizkaia
Muchos Amigos Negros (Preestreno),Teatro,20221007,20221007,"43.2482,-1.990517",Urnieta,5 €,Gipuzkoa
"Pasolini, Un Delito Italiano",Proyección Audiovisual,20221007,20221007,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
"Agur, Agur Eta Agur",Teatro,20221007,20221007,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Adolfo Vargas Blanco: En Tierra De Nadie,Otro,20220916,20221007,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
La Verdadera Historia De La Muerte De Francisco Franco,Teatro,20221007,20221007,"43.130386,-2.542155",Elorrio,10 €,Bizkaia
Presentación Del Libro El Escenario De La Vida De Aitor Nabarro,Conferencia,20221007,20221007,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Mi Hijo Sólo Camina Un Poco Más Lento,Teatro,20221007,20221007,"43.136978,-2.073914",Tolosa,10 €,Gipuzkoa
Juantxo Skalari & La Rude Band,Concierto,20221007,20221007,"42.817643,-1.648541",Pamplona/Iruña,15 €,Navarra
60. Homenaje A David Bowie,Concierto,20221007,20221007,"43.256963,-2.923441",Bilbao,Libre,Bizkaia
Kompadres Muertos,Concierto,20221007,20221007,"43.136978,-2.073914",Tolosa,8 €,Gipuzkoa
Ipuinak Helduentzat,Conferencia,20221007,20221007,"43.044517,-2.083235",Amezketa,0,Gipuzkoa
Capsula,Concierto,20221007,20221007,"43.320725,-1.984449",Donostia-San Sebastián,12 / 15 €,Gipuzkoa
Loraldia Plazarik Plaza 2022 (Arrigorriaga Eta Zaratamo),Festival,20220930,20221007,"43.20752,-2.887839",Arrigorriaga,0,Bizkaia
Loraldia Plazarik Plaza 2022: Gelajauziak,Danza,20221007,20221007,"43.20752,-2.887839",Arrigorriaga,Gratis,Bizkaia
Loraldia Plazarik Plaza 2022: Gerorik Balego,Concierto,20221007,20221007,"43.20752,-2.887839",Arrigorriaga,5 €,Bizkaia
Bertso Saioa: Unai Agirre Goia + Aitor Mendiluze,Bertsolarismo,20221007,20221007,"43.239442,-2.258113",Zestoa,0,Gipuzkoa
Bertso Saioa: Unai Mendizabal + Anjel Mari Peñagarikano,Bertsolarismo,20221007,20221007,"43.044517,-2.083235",Amezketa,0,Gipuzkoa
Adixkideak Abesbatzak 50 Urte,Concierto,20221007,20221007,"43.4813869046,-1.51534080505",Anglet,Bakoitzak nahi duena,Iparralde
Kantu Afaria,Concierto,20221007,20221007,"43.3630665503,-1.69919013977",Urrugne,0,Iparralde
Exposición: Referencias,Exposición,20220907,20221007,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
Francisco Escudero. Concurso De Composición Para Acordeón. Entrega De Premios.,Otro,20221007,20221007,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
Barakaldo Udazkena Rock 2022: Aupa Hi! + Leaven Slave,Concierto,20221007,20221007,"43.296826,-2.985259",Barakaldo,Gratis,Bizkaia
